Date,Centre_Name,Commodity_Name,Price
09-02-09,RAIPUR,Rice,NA
09-02-09,AHMEDABAD,Rice,NA
09-02-09,BHOPAL,Rice,NA
09-02-09,MUMBAI,Rice,NA
09-02-09,JAIPUR,Rice,NA
09-02-09,PATNA,Rice,NA
09-02-09,RANCHI,Rice,NA
09-02-09,BHUBANESHWAR,Rice,1450
09-02-09,KOLKATA,Rice,NA
09-02-09,GUWAHATI,Rice,NA
09-02-09,SHILLONG,Rice,NA
09-02-09,AIZWAL,Rice,NA
09-02-09,KOHIMA,Rice,NA
09-02-09,AGARTALA,Rice,NA
09-02-09,BENGALURU,Rice,NA
09-02-09,T.PURAM,Rice,NA
09-02-09,CHENNAI,Rice,NA
09-02-09,HYDERABAD,Rice,NA
10-02-09,CHANDIGARH,Rice,NA
10-02-09,DELHI,Rice,1650
10-02-09,SHIMLA,Rice,NA
10-02-09,SRINAGAR,Rice,NA
10-02-09,JAMMU,Rice,NA
10-02-09,AMRITSAR,Rice,1400
10-02-09,LUDHIANA,Rice,1400
10-02-09,LUCKNOW,Rice,NA
10-02-09,DEHRADUN,Rice,NA
10-02-09,RAIPUR,Rice,NA
10-02-09,AHMEDABAD,Rice,NA
10-02-09,BHOPAL,Rice,NA
10-02-09,MUMBAI,Rice,NA
10-02-09,JAIPUR,Rice,NA
10-02-09,PATNA,Rice,NA
10-02-09,RANCHI,Rice,NA
10-02-09,BHUBANESHWAR,Rice,1450
10-02-09,KOLKATA,Rice,NA
10-02-09,GUWAHATI,Rice,NA
10-02-09,SHILLONG,Rice,NA
10-02-09,AIZWAL,Rice,NA
10-02-09,KOHIMA,Rice,NA
10-02-09,AGARTALA,Rice,NA
10-02-09,BENGALURU,Rice,NA
10-02-09,T.PURAM,Rice,NA
10-02-09,CHENNAI,Rice,NA
10-02-09,HYDERABAD,Rice,NA
11-02-09,CHANDIGARH,Rice,NA
11-02-09,DELHI,Rice,1650
11-02-09,SHIMLA,Rice,NA
11-02-09,SRINAGAR,Rice,NA
11-02-09,JAMMU,Rice,NA
11-02-09,AMRITSAR,Rice,1400
11-02-09,LUDHIANA,Rice,1400
11-02-09,LUCKNOW,Rice,NA
11-02-09,DEHRADUN,Rice,1380
11-02-09,RAIPUR,Rice,NA
11-02-09,AHMEDABAD,Rice,1500
11-02-09,BHOPAL,Rice,1600
11-02-09,MUMBAI,Rice,NA
11-02-09,JAIPUR,Rice,NA
11-02-09,PATNA,Rice,NA
11-02-09,RANCHI,Rice,NA
11-02-09,BHUBANESHWAR,Rice,1450
11-02-09,KOLKATA,Rice,NA
11-02-09,GUWAHATI,Rice,NA
11-02-09,SHILLONG,Rice,NA
11-02-09,AIZWAL,Rice,NA
11-02-09,KOHIMA,Rice,NA
11-02-09,AGARTALA,Rice,NA
11-02-09,BENGALURU,Rice,1600
11-02-09,T.PURAM,Rice,NA
11-02-09,CHENNAI,Rice,NA
11-02-09,HYDERABAD,Rice,NA
12-02-09,CHANDIGARH,Rice,NA
12-02-09,DELHI,Rice,1650
12-02-09,SHIMLA,Rice,NA
12-02-09,SRINAGAR,Rice,NA
12-02-09,JAMMU,Rice,NA
12-02-09,AMRITSAR,Rice,1400
12-02-09,LUDHIANA,Rice,1400
12-02-09,LUCKNOW,Rice,NA
12-02-09,DEHRADUN,Rice,NA
12-02-09,RAIPUR,Rice,NA
12-02-09,AHMEDABAD,Rice,NA
12-02-09,BHOPAL,Rice,NA
12-02-09,MUMBAI,Rice,NA
12-02-09,JAIPUR,Rice,NA
12-02-09,PATNA,Rice,NA
12-02-09,RANCHI,Rice,NA
12-02-09,BHUBANESHWAR,Rice,1450
12-02-09,KOLKATA,Rice,NA
12-02-09,GUWAHATI,Rice,NA
12-02-09,SHILLONG,Rice,NA
12-02-09,AIZWAL,Rice,NA
12-02-09,KOHIMA,Rice,NA
12-02-09,AGARTALA,Rice,NA
12-02-09,BENGALURU,Rice,1600
12-02-09,T.PURAM,Rice,NA
12-02-09,CHENNAI,Rice,NA
12-02-09,HYDERABAD,Rice,NA
13-02-09,CHANDIGARH,Rice,NA
13-02-09,DELHI,Rice,1650
13-02-09,SHIMLA,Rice,NA
13-02-09,SRINAGAR,Rice,NA
13-02-09,JAMMU,Rice,NA
13-02-09,AMRITSAR,Rice,1400
13-02-09,LUDHIANA,Rice,1400
13-02-09,LUCKNOW,Rice,1490
13-02-09,DEHRADUN,Rice,NA
13-02-09,RAIPUR,Rice,NA
13-02-09,AHMEDABAD,Rice,NA
13-02-09,BHOPAL,Rice,NA
13-02-09,MUMBAI,Rice,NA
13-02-09,JAIPUR,Rice,NA
13-02-09,PATNA,Rice,NA
13-02-09,RANCHI,Rice,NA
13-02-09,BHUBANESHWAR,Rice,1450
13-02-09,KOLKATA,Rice,NA
13-02-09,GUWAHATI,Rice,NA
13-02-09,SHILLONG,Rice,NA
13-02-09,AIZWAL,Rice,NA
13-02-09,KOHIMA,Rice,NA
13-02-09,AGARTALA,Rice,NA
13-02-09,BENGALURU,Rice,1600
13-02-09,T.PURAM,Rice,NA
13-02-09,CHENNAI,Rice,NA
13-02-09,HYDERABAD,Rice,NA
16-02-09,CHANDIGARH,Rice,NA
16-02-09,DELHI,Rice,1650
16-02-09,SHIMLA,Rice,NA
16-02-09,SRINAGAR,Rice,NA
16-02-09,JAMMU,Rice,NA
16-02-09,AMRITSAR,Rice,1400
16-02-09,LUDHIANA,Rice,1400
16-02-09,LUCKNOW,Rice,NA
16-02-09,DEHRADUN,Rice,NA
16-02-09,RAIPUR,Rice,NA
16-02-09,AHMEDABAD,Rice,NA
16-02-09,BHOPAL,Rice,NA
16-02-09,MUMBAI,Rice,NA
16-02-09,JAIPUR,Rice,NA
16-02-09,PATNA,Rice,NA
16-02-09,RANCHI,Rice,NA
16-02-09,BHUBANESHWAR,Rice,1450
16-02-09,KOLKATA,Rice,NA
16-02-09,GUWAHATI,Rice,NA
16-02-09,SHILLONG,Rice,NA
16-02-09,AIZWAL,Rice,NA
16-02-09,KOHIMA,Rice,NA
16-02-09,AGARTALA,Rice,NA
16-02-09,BENGALURU,Rice,1600
16-02-09,T.PURAM,Rice,NA
16-02-09,CHENNAI,Rice,NA
16-02-09,HYDERABAD,Rice,NA
17-02-09,CHANDIGARH,Rice,NA
17-02-09,DELHI,Rice,NA
17-02-09,SHIMLA,Rice,NA
17-02-09,SRINAGAR,Rice,NA
17-02-09,JAMMU,Rice,NA
17-02-09,AMRITSAR,Rice,1400
17-02-09,LUDHIANA,Rice,1400
17-02-09,LUCKNOW,Rice,1490
17-02-09,DEHRADUN,Rice,NA
17-02-09,RAIPUR,Rice,NA
17-02-09,AHMEDABAD,Rice,NA
17-02-09,BHOPAL,Rice,NA
17-02-09,MUMBAI,Rice,NA
17-02-09,JAIPUR,Rice,1500
17-02-09,PATNA,Rice,NA
17-02-09,RANCHI,Rice,NA
17-02-09,BHUBANESHWAR,Rice,1450
17-02-09,KOLKATA,Rice,NA
17-02-09,GUWAHATI,Rice,NA
17-02-09,SHILLONG,Rice,NA
17-02-09,AIZWAL,Rice,NA
17-02-09,KOHIMA,Rice,NA
17-02-09,AGARTALA,Rice,NA
17-02-09,BENGALURU,Rice,1600
17-02-09,T.PURAM,Rice,NA
17-02-09,CHENNAI,Rice,1700
17-02-09,HYDERABAD,Rice,NA
18-02-09,CHANDIGARH,Rice,NA
18-02-09,DELHI,Rice,1650
18-02-09,SHIMLA,Rice,NA
18-02-09,SRINAGAR,Rice,NA
18-02-09,JAMMU,Rice,NA
18-02-09,AMRITSAR,Rice,1400
18-02-09,LUDHIANA,Rice,1400
18-02-09,LUCKNOW,Rice,1600
18-02-09,DEHRADUN,Rice,1380
18-02-09,RAIPUR,Rice,NA
18-02-09,AHMEDABAD,Rice,1450
18-02-09,BHOPAL,Rice,NA
18-02-09,MUMBAI,Rice,NA
18-02-09,JAIPUR,Rice,1500
18-02-09,PATNA,Rice,NA
18-02-09,RANCHI,Rice,NA
18-02-09,BHUBANESHWAR,Rice,1450
18-02-09,KOLKATA,Rice,NA
18-02-09,GUWAHATI,Rice,NA
18-02-09,SHILLONG,Rice,NA
18-02-09,AIZWAL,Rice,NA
18-02-09,KOHIMA,Rice,NA
18-02-09,AGARTALA,Rice,NA
18-02-09,BENGALURU,Rice,1600
18-02-09,T.PURAM,Rice,NA
18-02-09,CHENNAI,Rice,NA
18-02-09,HYDERABAD,Rice,NA
19-02-09,CHANDIGARH,Rice,NA
19-02-09,DELHI,Rice,1650
19-02-09,SHIMLA,Rice,NA
19-02-09,SRINAGAR,Rice,NA
19-02-09,JAMMU,Rice,NA
19-02-09,AMRITSAR,Rice,1400
19-02-09,LUDHIANA,Rice,1400
19-02-09,LUCKNOW,Rice,1495
19-02-09,DEHRADUN,Rice,NA
19-02-09,RAIPUR,Rice,NA
19-02-09,AHMEDABAD,Rice,NA
19-02-09,BHOPAL,Rice,NA
19-02-09,MUMBAI,Rice,NA
19-02-09,JAIPUR,Rice,1500
19-02-09,PATNA,Rice,NA
19-02-09,RANCHI,Rice,NA
19-02-09,BHUBANESHWAR,Rice,1450
19-02-09,KOLKATA,Rice,NA
19-02-09,GUWAHATI,Rice,NA
19-02-09,SHILLONG,Rice,NA
19-02-09,AIZWAL,Rice,NA
19-02-09,KOHIMA,Rice,NA
19-02-09,AGARTALA,Rice,NA
19-02-09,BENGALURU,Rice,1600
19-02-09,T.PURAM,Rice,NA
19-02-09,CHENNAI,Rice,NA
19-02-09,HYDERABAD,Rice,NA
20-02-09,CHANDIGARH,Rice,NA
20-02-09,DELHI,Rice,1650
20-02-09,SHIMLA,Rice,NA
20-02-09,SRINAGAR,Rice,NA
20-02-09,JAMMU,Rice,NA
20-02-09,AMRITSAR,Rice,1400
20-02-09,LUDHIANA,Rice,1300
20-02-09,LUCKNOW,Rice,1495
20-02-09,DEHRADUN,Rice,NA
20-02-09,RAIPUR,Rice,NA
20-02-09,AHMEDABAD,Rice,NA
20-02-09,BHOPAL,Rice,NA
20-02-09,MUMBAI,Rice,NA
20-02-09,JAIPUR,Rice,1500
20-02-09,PATNA,Rice,NA
20-02-09,RANCHI,Rice,NA
20-02-09,BHUBANESHWAR,Rice,1450
20-02-09,KOLKATA,Rice,NA
20-02-09,GUWAHATI,Rice,NA
20-02-09,SHILLONG,Rice,NA
20-02-09,AIZWAL,Rice,NA
20-02-09,KOHIMA,Rice,NA
20-02-09,AGARTALA,Rice,NA
20-02-09,BENGALURU,Rice,1600
20-02-09,T.PURAM,Rice,NA
20-02-09,CHENNAI,Rice,NA
20-02-09,HYDERABAD,Rice,NA
23-02-09,CHANDIGARH,Rice,NA
23-02-09,DELHI,Rice,1650
23-02-09,SHIMLA,Rice,NA
23-02-09,SRINAGAR,Rice,NA
23-02-09,JAMMU,Rice,NA
23-02-09,AMRITSAR,Rice,NA
23-02-09,LUDHIANA,Rice,NA
23-02-09,LUCKNOW,Rice,NA
23-02-09,DEHRADUN,Rice,NA
23-02-09,RAIPUR,Rice,NA
23-02-09,AHMEDABAD,Rice,NA
23-02-09,BHOPAL,Rice,NA
23-02-09,MUMBAI,Rice,NA
23-02-09,JAIPUR,Rice,NA
23-02-09,PATNA,Rice,NA
23-02-09,RANCHI,Rice,NA
23-02-09,BHUBANESHWAR,Rice,NA
23-02-09,KOLKATA,Rice,NA
23-02-09,GUWAHATI,Rice,NA
23-02-09,SHILLONG,Rice,NA
23-02-09,AIZWAL,Rice,NA
23-02-09,KOHIMA,Rice,NA
23-02-09,AGARTALA,Rice,NA
23-02-09,BENGALURU,Rice,NA
23-02-09,T.PURAM,Rice,NA
23-02-09,CHENNAI,Rice,NA
23-02-09,HYDERABAD,Rice,NA
24-02-09,CHANDIGARH,Rice,NA
24-02-09,DELHI,Rice,1650
24-02-09,SHIMLA,Rice,NA
24-02-09,SRINAGAR,Rice,NA
24-02-09,JAMMU,Rice,NA
24-02-09,AMRITSAR,Rice,1400
24-02-09,LUDHIANA,Rice,1300
24-02-09,LUCKNOW,Rice,1495
24-02-09,DEHRADUN,Rice,NA
24-02-09,RAIPUR,Rice,NA
24-02-09,AHMEDABAD,Rice,NA
24-02-09,BHOPAL,Rice,NA
24-02-09,MUMBAI,Rice,NA
24-02-09,JAIPUR,Rice,NA
24-02-09,PATNA,Rice,NA
24-02-09,RANCHI,Rice,NA
24-02-09,BHUBANESHWAR,Rice,1450
24-02-09,KOLKATA,Rice,NA
24-02-09,GUWAHATI,Rice,NA
24-02-09,SHILLONG,Rice,NA
24-02-09,AIZWAL,Rice,NA
24-02-09,KOHIMA,Rice,NA
24-02-09,AGARTALA,Rice,NA
24-02-09,BENGALURU,Rice,NA
24-02-09,T.PURAM,Rice,NA
24-02-09,CHENNAI,Rice,NA
24-02-09,HYDERABAD,Rice,NA
25-02-09,CHANDIGARH,Rice,NA
25-02-09,DELHI,Rice,1650
25-02-09,SHIMLA,Rice,NA
25-02-09,SRINAGAR,Rice,NA
25-02-09,JAMMU,Rice,NA
25-02-09,AMRITSAR,Rice,1400
25-02-09,LUDHIANA,Rice,1300
25-02-09,LUCKNOW,Rice,1495
25-02-09,DEHRADUN,Rice,1380
25-02-09,RAIPUR,Rice,NA
25-02-09,AHMEDABAD,Rice,NA
25-02-09,BHOPAL,Rice,NA
25-02-09,MUMBAI,Rice,NA
25-02-09,JAIPUR,Rice,NA
25-02-09,PATNA,Rice,NA
25-02-09,RANCHI,Rice,NA
25-02-09,BHUBANESHWAR,Rice,1450
25-02-09,KOLKATA,Rice,NA
25-02-09,GUWAHATI,Rice,NA
25-02-09,SHILLONG,Rice,NA
25-02-09,AIZWAL,Rice,NA
25-02-09,KOHIMA,Rice,NA
25-02-09,AGARTALA,Rice,NA
25-02-09,BENGALURU,Rice,1600
25-02-09,T.PURAM,Rice,NA
25-02-09,CHENNAI,Rice,1700
25-02-09,HYDERABAD,Rice,NA
26-02-09,CHANDIGARH,Rice,NA
26-02-09,DELHI,Rice,1650
26-02-09,SHIMLA,Rice,NA
26-02-09,SRINAGAR,Rice,NA
26-02-09,JAMMU,Rice,NA
26-02-09,AMRITSAR,Rice,NA
26-02-09,LUDHIANA,Rice,NA
26-02-09,LUCKNOW,Rice,NA
26-02-09,DEHRADUN,Rice,NA
26-02-09,RAIPUR,Rice,NA
26-02-09,AHMEDABAD,Rice,NA
26-02-09,BHOPAL,Rice,NA
26-02-09,MUMBAI,Rice,NA
26-02-09,JAIPUR,Rice,1500
26-02-09,PATNA,Rice,NA
26-02-09,RANCHI,Rice,NA
26-02-09,BHUBANESHWAR,Rice,NA
26-02-09,KOLKATA,Rice,NA
26-02-09,GUWAHATI,Rice,NA
26-02-09,SHILLONG,Rice,NA
26-02-09,AIZWAL,Rice,NA
26-02-09,KOHIMA,Rice,NA
26-02-09,AGARTALA,Rice,NA
26-02-09,BENGALURU,Rice,1600
26-02-09,T.PURAM,Rice,NA
26-02-09,CHENNAI,Rice,1700
26-02-09,HYDERABAD,Rice,NA
27-02-09,CHANDIGARH,Rice,NA
27-02-09,DELHI,Rice,1650
27-02-09,SHIMLA,Rice,NA
27-02-09,SRINAGAR,Rice,NA
27-02-09,JAMMU,Rice,NA
27-02-09,AMRITSAR,Rice,NA
27-02-09,LUDHIANA,Rice,NA
27-02-09,LUCKNOW,Rice,NA
27-02-09,DEHRADUN,Rice,NA
27-02-09,RAIPUR,Rice,NA
27-02-09,AHMEDABAD,Rice,NA
27-02-09,BHOPAL,Rice,NA
27-02-09,MUMBAI,Rice,NA
27-02-09,JAIPUR,Rice,NA
27-02-09,PATNA,Rice,NA
27-02-09,RANCHI,Rice,NA
27-02-09,BHUBANESHWAR,Rice,1450
27-02-09,KOLKATA,Rice,NA
27-02-09,GUWAHATI,Rice,NA
27-02-09,SHILLONG,Rice,NA
27-02-09,AIZWAL,Rice,NA
27-02-09,KOHIMA,Rice,NA
27-02-09,AGARTALA,Rice,NA
27-02-09,BENGALURU,Rice,1600
27-02-09,T.PURAM,Rice,NA
27-02-09,CHENNAI,Rice,1700
27-02-09,HYDERABAD,Rice,NA
02-03-09,CHANDIGARH,Rice,NA
02-03-09,DELHI,Rice,1600
02-03-09,SHIMLA,Rice,NA
02-03-09,SRINAGAR,Rice,NA
02-03-09,JAMMU,Rice,NA
02-03-09,AMRITSAR,Rice,NA
02-03-09,LUDHIANA,Rice,NA
02-03-09,LUCKNOW,Rice,1520
02-03-09,DEHRADUN,Rice,NA
02-03-09,RAIPUR,Rice,NA
02-03-09,AHMEDABAD,Rice,NA
02-03-09,BHOPAL,Rice,NA
02-03-09,MUMBAI,Rice,NA
02-03-09,JAIPUR,Rice,NA
02-03-09,PATNA,Rice,NA
02-03-09,RANCHI,Rice,NA
02-03-09,BHUBANESHWAR,Rice,1350
02-03-09,KOLKATA,Rice,NA
02-03-09,GUWAHATI,Rice,NA
02-03-09,SHILLONG,Rice,NA
02-03-09,AIZWAL,Rice,NA
02-03-09,KOHIMA,Rice,NA
02-03-09,AGARTALA,Rice,NA
02-03-09,BENGALURU,Rice,NA
02-03-09,T.PURAM,Rice,NA
02-03-09,CHENNAI,Rice,NA
02-03-09,HYDERABAD,Rice,NA
03-03-09,CHANDIGARH,Rice,NA
03-03-09,DELHI,Rice,1600
03-03-09,SHIMLA,Rice,NA
03-03-09,SRINAGAR,Rice,NA
03-03-09,JAMMU,Rice,NA
03-03-09,AMRITSAR,Rice,NA
03-03-09,LUDHIANA,Rice,NA
03-03-09,LUCKNOW,Rice,1530
03-03-09,DEHRADUN,Rice,NA
03-03-09,RAIPUR,Rice,NA
03-03-09,AHMEDABAD,Rice,NA
03-03-09,BHOPAL,Rice,NA
03-03-09,MUMBAI,Rice,NA
03-03-09,JAIPUR,Rice,NA
03-03-09,PATNA,Rice,NA
03-03-09,RANCHI,Rice,NA
03-03-09,BHUBANESHWAR,Rice,1450
03-03-09,KOLKATA,Rice,NA
03-03-09,GUWAHATI,Rice,NA
03-03-09,SHILLONG,Rice,NA
03-03-09,AIZWAL,Rice,NA
03-03-09,KOHIMA,Rice,NA
03-03-09,AGARTALA,Rice,NA
03-03-09,BENGALURU,Rice,NA
03-03-09,T.PURAM,Rice,NA
03-03-09,CHENNAI,Rice,NA
03-03-09,HYDERABAD,Rice,NA
04-03-09,CHANDIGARH,Rice,NA
04-03-09,DELHI,Rice,1600
04-03-09,SHIMLA,Rice,NA
04-03-09,SRINAGAR,Rice,NA
04-03-09,JAMMU,Rice,NA
04-03-09,AMRITSAR,Rice,NA
04-03-09,LUDHIANA,Rice,NA
04-03-09,LUCKNOW,Rice,NA
04-03-09,DEHRADUN,Rice,NA
04-03-09,RAIPUR,Rice,NA
04-03-09,AHMEDABAD,Rice,NA
04-03-09,BHOPAL,Rice,NA
04-03-09,MUMBAI,Rice,NA
04-03-09,JAIPUR,Rice,NA
04-03-09,PATNA,Rice,NA
04-03-09,RANCHI,Rice,NA
04-03-09,BHUBANESHWAR,Rice,NA
04-03-09,KOLKATA,Rice,NA
04-03-09,GUWAHATI,Rice,NA
04-03-09,SHILLONG,Rice,NA
04-03-09,AIZWAL,Rice,NA
04-03-09,KOHIMA,Rice,NA
04-03-09,AGARTALA,Rice,NA
04-03-09,BENGALURU,Rice,1600
04-03-09,T.PURAM,Rice,NA
04-03-09,CHENNAI,Rice,NA
04-03-09,HYDERABAD,Rice,NA
05-03-09,CHANDIGARH,Rice,NA
05-03-09,DELHI,Rice,1600
05-03-09,SHIMLA,Rice,NA
05-03-09,SRINAGAR,Rice,NA
05-03-09,JAMMU,Rice,NA
05-03-09,AMRITSAR,Rice,NA
05-03-09,LUDHIANA,Rice,NA
05-03-09,LUCKNOW,Rice,NA
05-03-09,DEHRADUN,Rice,NA
05-03-09,RAIPUR,Rice,NA
05-03-09,AHMEDABAD,Rice,NA
05-03-09,BHOPAL,Rice,NA
05-03-09,MUMBAI,Rice,NA
05-03-09,JAIPUR,Rice,NA
05-03-09,PATNA,Rice,NA
05-03-09,RANCHI,Rice,NA
05-03-09,BHUBANESHWAR,Rice,NA
05-03-09,KOLKATA,Rice,NA
05-03-09,GUWAHATI,Rice,NA
05-03-09,SHILLONG,Rice,NA
05-03-09,AIZWAL,Rice,NA
05-03-09,KOHIMA,Rice,NA
05-03-09,AGARTALA,Rice,NA
05-03-09,BENGALURU,Rice,1600
05-03-09,T.PURAM,Rice,NA
05-03-09,CHENNAI,Rice,NA
05-03-09,HYDERABAD,Rice,NA
06-03-09,CHANDIGARH,Rice,NA
06-03-09,DELHI,Rice,1600
06-03-09,SHIMLA,Rice,NA
06-03-09,SRINAGAR,Rice,NA
06-03-09,JAMMU,Rice,NA
06-03-09,AMRITSAR,Rice,NA
06-03-09,LUDHIANA,Rice,NA
06-03-09,LUCKNOW,Rice,NA
06-03-09,DEHRADUN,Rice,NA
06-03-09,RAIPUR,Rice,NA
06-03-09,AHMEDABAD,Rice,NA
06-03-09,BHOPAL,Rice,NA
06-03-09,MUMBAI,Rice,NA
06-03-09,JAIPUR,Rice,NA
06-03-09,PATNA,Rice,NA
06-03-09,RANCHI,Rice,NA
06-03-09,BHUBANESHWAR,Rice,NA
06-03-09,KOLKATA,Rice,NA
06-03-09,GUWAHATI,Rice,NA
06-03-09,SHILLONG,Rice,NA
06-03-09,AIZWAL,Rice,NA
06-03-09,KOHIMA,Rice,NA
06-03-09,AGARTALA,Rice,NA
06-03-09,BENGALURU,Rice,1600
06-03-09,T.PURAM,Rice,NA
06-03-09,CHENNAI,Rice,NA
06-03-09,HYDERABAD,Rice,NA
09-03-09,CHANDIGARH,Rice,NA
09-03-09,DELHI,Rice,1600
09-03-09,SHIMLA,Rice,NA
09-03-09,SRINAGAR,Rice,NA
09-03-09,JAMMU,Rice,NA
09-03-09,AMRITSAR,Rice,NA
09-03-09,LUDHIANA,Rice,NA
09-03-09,LUCKNOW,Rice,NA
09-03-09,DEHRADUN,Rice,NA
09-03-09,RAIPUR,Rice,NA
09-03-09,AHMEDABAD,Rice,NA
09-03-09,BHOPAL,Rice,NA
09-03-09,MUMBAI,Rice,1625
09-03-09,JAIPUR,Rice,NA
09-03-09,PATNA,Rice,NA
09-03-09,RANCHI,Rice,NA
09-03-09,BHUBANESHWAR,Rice,1450
09-03-09,KOLKATA,Rice,NA
09-03-09,GUWAHATI,Rice,NA
09-03-09,SHILLONG,Rice,NA
09-03-09,AIZWAL,Rice,NA
09-03-09,KOHIMA,Rice,NA
09-03-09,AGARTALA,Rice,NA
09-03-09,BENGALURU,Rice,1600
09-03-09,T.PURAM,Rice,NA
09-03-09,CHENNAI,Rice,NA
09-03-09,HYDERABAD,Rice,NA
12-03-09,CHANDIGARH,Rice,NA
12-03-09,DELHI,Rice,1600
12-03-09,SHIMLA,Rice,NA
12-03-09,SRINAGAR,Rice,NA
12-03-09,JAMMU,Rice,NA
12-03-09,AMRITSAR,Rice,NA
12-03-09,LUDHIANA,Rice,NA
12-03-09,LUCKNOW,Rice,NA
12-03-09,DEHRADUN,Rice,NA
12-03-09,RAIPUR,Rice,NA
12-03-09,AHMEDABAD,Rice,1450
12-03-09,BHOPAL,Rice,NA
12-03-09,MUMBAI,Rice,NA
12-03-09,JAIPUR,Rice,NA
12-03-09,PATNA,Rice,NA
12-03-09,RANCHI,Rice,NA
12-03-09,BHUBANESHWAR,Rice,NA
12-03-09,KOLKATA,Rice,NA
12-03-09,GUWAHATI,Rice,NA
12-03-09,SHILLONG,Rice,NA
12-03-09,AIZWAL,Rice,NA
12-03-09,KOHIMA,Rice,NA
12-03-09,AGARTALA,Rice,NA
12-03-09,BENGALURU,Rice,NA
12-03-09,T.PURAM,Rice,NA
12-03-09,CHENNAI,Rice,NA
12-03-09,HYDERABAD,Rice,NA
13-03-09,CHANDIGARH,Rice,NA
13-03-09,DELHI,Rice,1600
13-03-09,SHIMLA,Rice,NA
13-03-09,SRINAGAR,Rice,NA
13-03-09,JAMMU,Rice,NA
13-03-09,AMRITSAR,Rice,NA
13-03-09,LUDHIANA,Rice,NA
13-03-09,LUCKNOW,Rice,NA
13-03-09,DEHRADUN,Rice,NA
13-03-09,RAIPUR,Rice,NA
13-03-09,AHMEDABAD,Rice,NA
13-03-09,BHOPAL,Rice,NA
13-03-09,MUMBAI,Rice,NA
13-03-09,JAIPUR,Rice,NA
13-03-09,PATNA,Rice,NA
13-03-09,RANCHI,Rice,NA
13-03-09,BHUBANESHWAR,Rice,1450
13-03-09,KOLKATA,Rice,NA
13-03-09,GUWAHATI,Rice,NA
13-03-09,SHILLONG,Rice,NA
13-03-09,AIZWAL,Rice,NA
13-03-09,KOHIMA,Rice,NA
13-03-09,AGARTALA,Rice,NA
13-03-09,BENGALURU,Rice,NA
13-03-09,T.PURAM,Rice,NA
13-03-09,CHENNAI,Rice,NA
13-03-09,HYDERABAD,Rice,NA
16-03-09,CHANDIGARH,Rice,NA
16-03-09,DELHI,Rice,1600
16-03-09,SHIMLA,Rice,NA
16-03-09,SRINAGAR,Rice,NA
16-03-09,JAMMU,Rice,NA
16-03-09,AMRITSAR,Rice,NA
16-03-09,LUDHIANA,Rice,NA
16-03-09,LUCKNOW,Rice,NA
16-03-09,DEHRADUN,Rice,NA
16-03-09,RAIPUR,Rice,NA
16-03-09,AHMEDABAD,Rice,NA
16-03-09,BHOPAL,Rice,NA
16-03-09,MUMBAI,Rice,NA
16-03-09,JAIPUR,Rice,1500
16-03-09,PATNA,Rice,NA
16-03-09,RANCHI,Rice,NA
16-03-09,BHUBANESHWAR,Rice,1450
16-03-09,KOLKATA,Rice,NA
16-03-09,GUWAHATI,Rice,NA
16-03-09,SHILLONG,Rice,NA
16-03-09,AIZWAL,Rice,NA
16-03-09,KOHIMA,Rice,NA
16-03-09,AGARTALA,Rice,NA
16-03-09,BENGALURU,Rice,NA
16-03-09,T.PURAM,Rice,NA
16-03-09,CHENNAI,Rice,NA
16-03-09,HYDERABAD,Rice,NA
17-03-09,CHANDIGARH,Rice,NA
17-03-09,DELHI,Rice,1600
17-03-09,SHIMLA,Rice,NA
17-03-09,SRINAGAR,Rice,NA
17-03-09,JAMMU,Rice,NA
17-03-09,AMRITSAR,Rice,NA
17-03-09,LUDHIANA,Rice,NA
17-03-09,LUCKNOW,Rice,1600
17-03-09,DEHRADUN,Rice,NA
17-03-09,RAIPUR,Rice,NA
17-03-09,AHMEDABAD,Rice,NA
17-03-09,BHOPAL,Rice,NA
17-03-09,MUMBAI,Rice,NA
17-03-09,JAIPUR,Rice,NA
17-03-09,PATNA,Rice,NA
17-03-09,RANCHI,Rice,NA
17-03-09,BHUBANESHWAR,Rice,1450
17-03-09,KOLKATA,Rice,NA
17-03-09,GUWAHATI,Rice,NA
17-03-09,SHILLONG,Rice,NA
17-03-09,AIZWAL,Rice,NA
17-03-09,KOHIMA,Rice,NA
17-03-09,AGARTALA,Rice,NA
17-03-09,BENGALURU,Rice,NA
17-03-09,T.PURAM,Rice,NA
17-03-09,CHENNAI,Rice,1700
17-03-09,HYDERABAD,Rice,NA
18-03-09,CHANDIGARH,Rice,NA
18-03-09,DELHI,Rice,1600
18-03-09,SHIMLA,Rice,NA
18-03-09,SRINAGAR,Rice,NA
18-03-09,JAMMU,Rice,NA
18-03-09,AMRITSAR,Rice,NA
18-03-09,LUDHIANA,Rice,NA
18-03-09,LUCKNOW,Rice,NA
18-03-09,DEHRADUN,Rice,1380
18-03-09,RAIPUR,Rice,NA
18-03-09,AHMEDABAD,Rice,NA
18-03-09,BHOPAL,Rice,NA
18-03-09,MUMBAI,Rice,1625
18-03-09,JAIPUR,Rice,NA
18-03-09,PATNA,Rice,NA
18-03-09,RANCHI,Rice,NA
18-03-09,BHUBANESHWAR,Rice,1450
18-03-09,KOLKATA,Rice,NA
18-03-09,GUWAHATI,Rice,NA
18-03-09,SHILLONG,Rice,NA
18-03-09,AIZWAL,Rice,NA
